04THT,730852.00N,0684059.00W
GOVON,57150.00N,110250.00W
GOVOR,444259.00N,654326.00W
GOVOS,462455.00N,754814.00W
GOVOT,434745.6022N,0595711.6461W
GOVUN,482524.00N,81291.00W
GOVUP,521546.00N,1281330.00W
GOXAM,631660.00N,1172946.00W
GOXAN,444351.8865N,0632857.4733W
GOXEB,48722.00N,71138.00W
GOXED,542845.74N,1102502.27W
GOXEG,494131.00N,741758.00W
GOXEV,504144.00N,1202416.00W
GOXEX,561923.00N,62231.00W
GOXIS,532206.19N,1132259.84W
GOXIV,691423.00N,1053655.00W
GOXOS,452154.00N,653831.00W
GOXOT,53432.00N,1223331.00W
GOXUN,491742.00N,1232050.00W
GOXUP,491923.00N,964134.00W
GOXUR,46323.00N,704623.00W
GREEG,465928.00N,71645.00W
GRIMM,561125.00N,1173349.00W
GRINS,471720.04N,0680732.77W
GROTH,551359.00N,1185848.00W
GRUUS,612059.5784N,1202745.1649W
GUBAL,434020.00N,791544.00W
GUBAM,48430.00N,64946.00W
GUBAN,54535.00N,1081357.00W
GUBED,47503.00N,693114.00W
GUBEK,422431.00N,815340.00W
GUBIB,462153.00N,595928.00W
GUBID,455534.00N,711215.00W
GUBIK,562552.8394N,1202320.1034W
GUBIX,523647.00N,1133617.00W
GUBOB,484655.00N,643311.00W
GUBOT,523148.00N,90725.00W
GUBOV,433615.00N,79245.00W
GUBUP,482329.597N,0812821.0554W
GUBUR,482441.00N,704154.00W
GUBUS,533447.00N,1135154.00W
GUDAN,463356.00N,744416.00W
GUDAP,49234.00N,57634.00W
GUDEK,730047.4784N,0854154.6198W
GUDEL,580519.32N,1163932W
GUDIG,505134.00N,1011828.00W
GUDIK,571217.00N,119335.00W
GUDOB,49144.00N,543211.00W
GUDOD,485658.9954N,1225226.0727W
GUDOG,513059N,1100000W
GUDOX,454025.00N,814715.00W
GUDUB,562517.7781N,1091753.1911W
GUFFY,452842.00N,66115.00W
GUNDR,491448.00N,1232918.00W
GWINE,512825.00N,803027.00W
HABBS,451219N,0742502W
HADRI,453720.00N,67244.00W
HAFIO,525639.00N,112353.00W
HAFIZ,453216.00N,723456.00W
HAGGA,424154N,0811327W
HAGUD,411131.75N,0802458W
HALEV,462738.3599N,0842638.4554W
HALIO,461059.00N,63193.00W
HAMES,433055.00N,80137.00W
HAMPO,531110.00N,1134424.00W
HAMST,453954.00N,66042.00W
HANCA,513121.00N,5778.00W
HANFO,562222.00N,102301.00W
HAPON,46330.00N,841047.00W
HARMA,6218.00N,754229.00W
HAROD,452230.00N,75585.00W
HASAM,471556.00N,68224.00W
HAULE,484759.00N,644454.00W
HAUSO,53325.00N,1135526.00W
HAVOC,661542.00N,1285645.00W
HAVON,483811.00N,68188.00W
HECIT,53714.00N,665354.00W
HELDS,512052.00N,80310.00W
HENTY,494828.00N,941331.00W
HERKI,435143.00N,793327.00W
HESIO,532845.00N,763028.00W
HETHN,452757.00N,631331.00W
HIBBE,46447.00N,713224.00W
HIDUB,425337.52N,0785327.98W
HIROS,581229.00N,681334.00W
HLDOL,483613.00N,932516.00W
HM760,431715.00N,795415.00W
HOBSO,4969.00N,681842.00W
HOCLE,484845.00N,645222.00W
HOFFS,434437.00N,794341.00W
HOIST,550200N,0570000W
HOLDY,462133.00N,755713.00W
HOLES,485301.31N,1224950.61W
HOLST,53542.00N,932750.00W
HONUV,485540.14N,1223559.89W
HOROW,444645.00N,634517.00W
HOTEL,73243.00N,764956.00W
HOUNT,4722.00N,55810.00W
HOWLE,461636.00N,631153.00W
HOWLS,474616.00N,511925.00W
HUNDS,51149.00N,804119.00W
HUPPE,691310.00N,1053227.00W
HUSSI,501255.00N,1231240.00W
HUTTN,63489.00N,69179.00W
HWKGV,631938.00N,14100.00W
HWYYN,431627.00N,79443.00W
IBERG,490000N,0520000W
ICHOL,423831.46N,0803013.99W
IGROG,521336.00N,874115.00W
IGROK,725952.9539N,0850038.3331W
IGROL,424403N,0813444W
IGROP,621626.2636N,1143533.0521W
IGROR,574616.722N,1015206.8362W
IGROX,69280.00N,133924.00W
IGRUB,535250.00N,1315812.00W
IGRUD,560734.3645N,1181801.689W
IGRUK,53121.00N,113348.00W
IGRUL,522158.00N,112038.00W
IGRUM,483452.00N,781649.00W
IGRUP,535243.0946N,1110455.1444W
IGRUR,493838.00N,108237.00W
IGRUS,515937.0574N,1135330.698W
IGRUT,481513.00N,535822.00W
IGRUX,50441.00N,1191337.00W
IGSAB,432152.00N,805837.00W
IGSAD,565817.00N,1112122.00W
IGSAL,483503.0441N,0715348.2072W
IGSAN,484559.00N,72647.00W
IGSAP,443101.4455N,0774046.1798W
IGSAV,534257.00N,95226.00W
IGSEB,435418N,0771948W
IGSED,493854.1241N,0834439.6671W
IGSEG,525151.5866N,1043413.0805W
IGSEK,483949.00N,782617.00W
IGSEN,465858.00N,653310.00W
IGSEP,475922.00N,651156.00W
IGSES,545944.00N,1272555.00W
IGSEV,542517.00N,1283428.00W
IGSIB,550807.223N,0590209.5471W
IGSIG,543954.00N,1131218.00W
IGSIK,435153.9886N,0793600.7289W
IGSIL,554444.00N,120540.00W
IGSIM,44536.00N,791660.00W
IGSIN,493519.00N,983956.00W
IGSIR,52209.00N,1281723.00W
IGSIT,510044.968N,1212914.4687W
IGSIV,465903.6498N,0653249.3679W
IGSOB,501324.71N,1194203.9W
IGSOD,522930N,1160744W
IGSOG,441126.00N,78611.00W
IGSOK,61399.00N,732719.00W
IGSOL,53118.00N,1111448.00W
IGSON,431056.57N,0801638.49W
IGSOV,515907.326N,1143800.1192W
IGSOX,530703N,1130410W
IGSUD,504833.00N,101182.00W
IGSUG,481948.00N,70513.00W
IGSUK,452534.00N,713936.00W
IGSUM,535804.8211N,1234251.1125W
IGSUN,494547.6113N,1122407.3828W
IGSUR,491743.00N,98213.00W
IGSUS,593937.00N,1183024.00W
IGSUV,48429.00N,80115.00W
IGTAB,495143.00N,125712.00W
IGTAG,49326.00N,1215818.00W
IGTAL,595410.7026N,0771054.986W
IGTAM,535255.0602N,1011003.004W
IGTAP,60541.00N,775147.00W
IGTAR,514730.9277N,1142105.9639W
IGTAT,54912.00N,1084848.00W
IGTAV,543828.00N,126525.00W
IGTAX,463618.00N,804228.00W
IGTEB,504134.00N,1202319.00W
IGTEG,562256.11N,0614227.2795W
IGTEL,474914.00N,70042.00W
IGTEM,56936.00N,1134847.00W
IGTEN,571437.6672N,1024953.4458W
IGTER,444618.00N,792225.00W
IGTES,493342.00N,981633.00W
IGTET,564627.00N,101411.00W
IGTEV,570759.5276N,1093238.1368W
IGTEX,45143.00N,642217.00W
IGTID,60289.00N,1344737.00W
IGTIK,56939.00N,1131859.00W
IGTIL,434440.714N,0795318.1969W
IGTIN,572823.00N,1114044.00W
IGTIP,572830.00N,1104919.00W
IGTIS,624738.8204N,1370631.865W
IGTIT,562226.8817N,0614534.6545W
IGTIV,504851.4462N,1273642.477W
IGTIX,540230.4667N,1282149.1585W
IGTOB,490131.9468N,1225933.9183W
IGTOD,513354.00N,1144247.00W
IGTOG,473639.9274N,0684208.3492W
IGTOK,481847.00N,534958.00W
IGTOM,49168.00N,98348.00W
IGTON,435722.00N,661328.00W
IGTOR,594739.3226N,1332716.2485W
IGTOT,561732.4715N,1205019.9166W
IGTOV,494615.00N,971715.00W
IGTOX,59379.00N,1181110.00W
IGTUB,474631.6213N,0844815.6139W
IGTUD,462425.00N,625511.00W
IGTUG,514817.3492N,1144137.9721W
IGTUL,433636N,0791308W
IGTUM,681716.00N,134221.00W
IGTUP,534240.7001N,0564319.2902W
IGTUT,425939.00N,80149.00W
IGTUV,534859.0253N,0892733.0001W
IGVAB,593841.00N,118234.00W
IGVAD,432736.00N,803915.00W
IGVAG,514852.00N,934149.00W
IGVAK,492352.00N,975053.00W
IGVAL,475225.00N,795013.00W
IGVAN,491259.975N,1232636.2813W
IGVAR,502237.00N,595031.00W
IGVAS,492043.253N,1232233.4781W
IGVAT,453920.00N,61715.00W
IGVAX,592117.3897N,1204115.6903W
IGVEB,452644.00N,724060.00W
IGVEK,622624.4316N,1142620.0172W
IGVEL,514143.8042N,0853724.2966W
IGVEN,511033.00N,1165112.00W
IGVEP,504228.2N,1143928.8W
IGVET,421611.00N,8286.00W
IGVEV,534330.00N,73221.00W
IGVEX,501440.00N,1043420.00W
IGVIB,582330.2497N,1185735.5786W
IGVIG,654434.3649N,1063330.2348W
IGVIL,451045.00N,791420.00W
IGVIM,562831.5265N,0793316.0168W
IGVIN,53649.00N,67211.00W
IGVIR,450527.3352N,0743509.9336W
IGVIS,494844.00N,77535.00W
IGVIT,461252.00N,64436.00W
IGVOB,494625.891N,1202953.2417W
IGVOD,474311.00N,522958.00W
IGVOK,532342.417N,0553439.5607W
IGVOM,532438.00N,1114530.00W
IGVON,562341.1253N,1150402.0628W
IGVOP,45330.00N,633838.00W
IGVOS,492851.00N,975257.00W
IGVOT,563411.122N,0614041.6185W
IGVOV,664443.4916N,0914318.4868W
IGVOX,554114.8603N,1102545.6089W
IGVUB,48274.00N,683226.00W
IGVUD,445022.3174N,0752807.2447W
IGVUG,51841.00N,914812.00W
IGVUK,455829.00N,604427.00W
IGVUV,615016.00N,1315929.00W
IGVUX,524613N,1124248W
IKBAB,534524.00N,732814.00W
IKBAG,560316.2017N,1184749.2618W
IKBAL,531833.00N,1132233.00W
IKBAM,43358.00N,792921.00W
IKBAP,501128.7564N,0863412.6819W
IKBAR,651327.5214N,0961443.5408W
IKBAS,461912.00N,744814.00W
IKBAT,432939N,0801021W
IKBAV,451357.00N,724818.00W
IKBAX,52928.00N,76563.00W
IKBED,43520.00N,792119.00W
IKBEL,454857.5595N,0744211.0852W
IKBEP,532924.00N,112011.00W
IKBER,725127.961N,0775835.7994W
IKBES,483749.00N,812028.00W
IKBET,511822.00N,1133355.00W
IKBEV,442435.00N,794839.00W
IKBIG,544126.5498N,1284927.2236W
IKBIK,442424.897N,0800859.1801W
IKBIL,571823.6315N,1101131.5744W
IKBIM,464632.00N,711536.00W
IKBIN,554044.4423N,1110950.4372W
IKBIP,472013.00N,615655.00W
IKBIR,55239.00N,1183859.00W
IKBIS,50134.00N,1254056.00W
IKBIT,461415.00N,632037.00W
IKBOB,435635.2313N,0815005.4761W
IKBOD,561102.6529N,1203840.6129W
IKBOK,455829.00N,705334.00W
IKBOL,523630.5111N,0722259.612W
IKBOM,53920.00N,90346.00W
IKBON,504358.00N,120467.00W
IKBOP,50427.00N,117554.00W
IKBOS,443132.17N,0632725.98W
IKBOT,524615.6937N,0754703.4131W
IKBOV,592433.5247N,1072937.5091W
IKBUB,47426.00N,525148.00W
IKBUD,611426.00N,941520.00W
IKBUG,485926.708N,0791237.8759W
IKBUK,473627.00N,65583.00W
IKBUL,463043.00N,705739.00W
IKBUR,823022.61N,0602644.77W
IKDAD,53145.00N,931237.00W
IKDAG,52320.00N,783245.00W
IKDAK,523056.138N,0560802.1488W
IKDAL,463422.00N,674236.00W
IKDAN,54347.00N,1265035.00W
IKDAP,531305.0571N,1054423.4324W
IKDAR,553015.7867N,1112045.8592W
IKDAS,491439.00N,974042.00W
IKDAV,511049.3143N,0933242.807W
IKDAX,53142.00N,893356.00W
IKDEB,465714.00N,71929.00W
IKDED,482927.00N,892152.00W
IKDEG,47441.00N,653137.00W
IKDEM,455544.977N,0644552.078W
IKDER,57174.00N,1114327.00W
IKDET,44397.00N,66522.00W
IKDEV,434252.00N,793619.00W
IKDIL,531045.9943N,1314327.2706W
IKDIN,552941.00N,122711.00W
IKDIP,600457.7587N,1321829.6408W
IKDIS,505749.00N,1132523.00W
IKDIT,525135.00N,664939.00W
IKDOG,510923.6974N,1140707.1563W
IKDOK,605136.3314N,1232216.493W
IKDOL,52955.00N,1134222.00W
IKDOP,434313.00N,792540.00W
IKDOS,475029.00N,671156.00W
IKDOT,434151.8615N,0800514.9717W
IKDUD,571955.00N,1113323.00W
IKDUG,524111.00N,903752.00W
IKDUK,494501.34N,0743244.9437W
IKDUM,592416.3482N,1204552.5061W
IKDUR,561610.7393N,0622405.7648W
IKDUS,575028.00N,1045925.00W
IKDUT,513329.0634N,0560222.3131W
IKDUX,493831.00N,1243348.00W
IKLAD,534923.7919N,1010420.2133W
IKLAG,483733.00N,123416.00W
IKLAK,565625.00N,1111950.00W
IKLAM,462645.00N,792458.00W
IKLAN,534646.00N,1134725.00W
IKLAR,680000N,0900000W
IKLAS,584837.2302N,1225813.6819W
IKLAT,484448.00N,782338.00W
IKLAV,563719.00N,126261.00W
IKLAX,445936N,0754448W
IKLEB,51569.00N,94835.00W
IKLED,451950.00N,79522.00W
IKLEG,491329.00N,98857.00W
IKLEL,58855.00N,681942.00W
IKLEN,440322N,0794049W
IKLEP,660448.3942N,0661119.3534W
IKLER,484660.00N,1232435.00W
IKLEV,592741.00N,693038.00W
IKLEX,58115.00N,1042921.00W
IKLIB,53183.00N,1052111.00W
IKLIG,613358.297N,1210037.9828W
IKLIM,495501.6155N,1251308.3534W
IKLIP,53575.00N,132241.00W
IKLIR,430844.5268N,0791515.3006W
IKLIS,48635.00N,65355.00W
IKLIT,543557.00N,705435.00W
IKLIX,593318.1N,1083103.3W
IKLOG,435745.7207N,0785121.2596W
IKLOL,48557.00N,705311.00W
IKLON,443419.3704N,0811104.8852W
IKLOP,43220.00N,80758.00W
IKLOR,531833.00N,110827.00W
IKLOT,532645.00N,884232.00W
IKLOV,650307.5922N,0953418.516W
IKLOX,531502.0023N,1124910.0781W
IKLUD,522128.797N,0971746.4834W
IKLUK,565757.00N,113230.00W
IKLUL,555405.5295N,0605451.914W
IKLUM,481741.1382N,1231135.8135W
IKLUN,63355.00N,111636.00W
IKLUR,421157.00N,821415.00W
IKLUS,540305.5514N,1235506.7394W
IKMAD,461150.00N,63845.00W
IKMAL,444321N,0811032W
IKMAR,495815.00N,993413.00W
IKMAV,441138.00N,80319.00W
IKMED,512648.00N,902129.00W
IKMEG,64303.00N,110826.00W
IKMEK,542957.7N,1102519.12W
IKMEL,534554.00N,77543.00W
IKMEM,504013.00N,1201527.00W
IKMEP,582811.0093N,1170120.6602W
IKMER,520753.9769N,1064045.3125W
IKMEV,525109.3749N,1021025.4869W
IKMEX,432846.00N,79234.00W
IKMIB,541316.00N,1105348.00W
IKMID,432536.00N,802854.00W
IKMIG,523330.00N,882059.00W
IKMIP,441251.2371N,0813824.8798W
IKMIS,540633.7591N,1283543.9719W
IKMIX,525351.00N,1112549.00W
IKMOB,533358.00N,641115.00W
IKMOD,45035.00N,64539.00W
IKMOK,433955N,0803022W
IKMOL,464134.0664N,0753044.4892W
IKMOM,641132.00N,76545.00W
IKMOP,515615.5619N,1192213.6454W
IKMOV,53753.00N,933621.00W
IKMUB,481434.00N,70576.00W
IKMUN,48229.00N,583515.00W
IKMUP,642825.00N,1094538.00W
IKMUV,491412.00N,1234256.00W
IKMUX,621456.5778N,1333443.0336W
IKNAD,442122.5288N,0814546.0495W
IKNAG,57438.00N,1133054.00W
IKNAK,645034.5873N,1250854.238W
IKNAS,543030.2113N,0980019.4663W
IKNAV,425743N,0785804W
IKNEB,541817.00N,1103633.00W
IKNEG,514041.00N,913333.00W
IKNEL,491214.00N,97587.00W
IKNEM,54443.00N,972859.00W
IKNEP,602530.00N,135146.00W
IKNER,495640.9766N,1190108.5425W
IKNET,564149.5644N,1152908.1366W
IKNEX,535400.2172N,0922731.1773W
IKNIB,491545.00N,571831.00W
IKNIK,461428.00N,72533.00W
IKNIL,444125.8912N,0633125.0996W
IKNIM,481938.00N,703832.00W
IKNIN,490915.8037N,0845128.6534W
IKNIP,512232.8763N,0584806.42W
IKNIR,534536.00N,1132425.00W
IKNIS,532615.8093N,1172308.819W
IKNIV,442836.00N,794628.00W
IKNOB,543939.2459N,0972302.1473W
IKNOD,48814.00N,79243.00W
IKNOG,655416.46N,0583500.57W
IKNON,452748.00N,753936.00W
IKNOP,74528.00N,95262.00W
IKNOS,492910.00N,124266.00W
IKNOT,63367.00N,110424.00W
IKNOV,563507N,1110041.74W
IKNOX,462146.00N,63229.00W
IKNUG,661945.2294N,0653507.7628W
IKNUK,492548N,1120743W
IKNUM,463555.00N,674047.00W
IKNUS,571942.7587N,1092807.156W
IKNUV,510140.5764N,1135925.7357W
IKNUX,492849.00N,9808.00W
IKPAD,491229.846N,1024930.8702W
IKPAG,62187.00N,111018.00W
IKPAL,530313.4529N,1312601.9029W
IKPAM,57320.00N,1183733.00W
IKUNU,545847.4744N,0951057.7333W
IKUPA,46188.00N,724537.00W
IKUPI,494925.5708N,1242724.417W
IKURI,49018.00N,1223930.00W
IKURO,522154.00N,1123934.00W
IKUSI,473157.00N,61584.00W
IKUSO,491445.2789N,0822949.7844W
IKUSU,52418.00N,942046.00W
IKUVI,545727.00N,1121158.00W
IKUXA,62121.00N,1324149.00W
IKUXO,544558.00N,101392.00W
ILABO,541846.2158N,0980114.7153W
ILADA,511836N,1105304W
ILADI,60733.00N,1324913.00W
ILADU,582720.00N,1191515.00W
ILAGI,535336.00N,911724.00W
ILAKA,442148.00N,763629.00W
ILAKI,490341.9142N,1024423.3243W
ILAKO,540631.1912N,1303504.0691W
ILALA,42139.00N,823142.00W
ILANI,432923.5765N,0795552.1923W
ILANO,521047.00N,1113444.00W
ILAPO,581015.47N,1164903.7W
ILASI,5693.00N,1205343.00W
ILAVA,640835.7344N,1135555.9821W
ILAVO,555630.9113N,0611948.4308W
ILAXA,512813.00N,1124438.00W
ILAXI,434548.00N,814245.00W
ILAXU,531626.00N,603025.00W
ILEBA,503016.3931N,1114507.552W
ILEBI,495853.00N,914119.00W
ILEBU,71188.00N,795657.00W
ILEDU,583844.6349N,1012540.5184W
ILEGI,433522.00N,791442.00W
ILEKI,481349.00N,782822.00W
ILEMA,494423.00N,932334.00W
ILEMO,643652.00N,1104154.00W
ILEMU,451515N,0765244W
ILENI,484748.00N,64927.00W
ILEPA,500151.2431N,1091358.4864W
ILEPI,491206.0416N,1231835.9716W
ILEPU,45942.00N,761140.00W
ILERI,5703.00N,1133432.00W
ILERO,455209.8927N,0712857.5096W
ILESA,582001.2195N,1302350.6774W
ILETA,621417.365N,1334702.077W
ILETI,684816.00N,96530.00W
ILETO,683334.00N,955130.00W
ILEXU,484611.7659N,0643320.1896W
ILIBU,46552.00N,60834.00W
ILIGU,503349.00N,1132511.00W
ILIKI,452613.6508N,0754508.539W
ILILA,45950.00N,725245.00W
ILILI,681201.8038N,1063616.496W
ILIMO,432118.00N,791220.00W
ILINO,543423.66N,1103446.32W
ILIPA,49353.00N,1244836.00W
ILIRO,463746.00N,64324.00W
ILITA,54732.00N,122445.00W
ILIVA,642916.399N,0960114.7746W
ILIVI,572234.00N,1194743.00W
ILIVO,441845.00N,8139.00W
ILIXA,462440.00N,63551.00W
ILIXO,493024.00N,824024.00W
ILOBU,521420.5932N,1220856.126W
ILODA,51854.00N,1164924.00W
ILODI,501030.00N,863132.00W
ILODU,422028.00N,82122.00W
ILOGA,511017.5529N,1140935.8473W
ILOGI,452658.00N,754422.00W
ILOGO,460112.1119N,0704939.4055W
ILOKO,672338.4119N,0641541.7939W
ILOKU,575146.00N,1043043.00W
ILOMA,58318.00N,94018.00W
ILONI,470259.8617N,0702351.8493W
ILONO,551951.00N,105530.00W
ILOPI,521633.00N,1101030.00W
ILOPU,43945.00N,811955.00W
ILOSA,503619N,1131325W
ILOSI,473717.00N,673250.00W
ILOSO,502716.00N,1191133.00W
ILOTA,445231.1431N,0634853.9547W
ILOTO,48242.00N,123246.00W
ILOTU,68142.00N,1325714.00W
ILOXA,583120.00N,1193232.00W
ILOXI,60922.00N,112938.00W
ILSAA,482359.79N,1214252.5W
ILUBI,495546.00N,93354.00W
ILUBO,45236.00N,753631.00W
ILUDO,502038.5404N,1191520.5159W
ILUDU,503218.00N,1114021.00W
ILUGA,434843.00N,785656.00W
ILUKA,541057.00N,1155115.00W
ILULO,462913.00N,644758.00W
ILULU,54112.00N,1101143.00W
ILUMI,44554.00N,643912.00W
ILUMU,483341.00N,812240.00W
ILUNA,493640.00N,102939.00W
ILUPI,605936.00N,775230.00W
ILUPO,463347.00N,80331.00W
ILURO,463116.00N,722548.00W
ILURU,524138.8032N,0761305.879W
ILUSI,440847N,0785556W
ILUSU,510314.47N,1140724.33W
ILUTA,493142.00N,1232639.00W
ILUTI,6074.00N,1284930.00W
ILUTU,534214.00N,112333.00W
ILUVA,473733.64N,0525451.43W
ILUVI,425716.00N,8229.00W
ILUVO,473838.00N,695017.00W
ILUXO,552826.1936N,1102425.2865W
ILUXU,49210.00N,12300.00W
IMABO,58294.00N,104125.00W
IMADO,512458.923N,0584108.192W
IMAGI,463339.2686N,0805105.226W
IMAGO,474738.00N,795417.00W
IMAGU,534932.00N,94334.00W
IMAKI,553517.00N,1215236.00W
IMAKU,50382.00N,1191013.00W
IMALA,504116.0756N,1273320.4841W
IMAMA,464417.8216N,0674639.1893W
IMAMI,582057.00N,10479.00W
IMANO,445617.00N,633623.00W
IMAPU,582612.1702N,1013027.1052W
IMASI,494028.00N,773942.00W
IMATU,54548.00N,114658.00W
IMAVA,414646.00N,823622.00W
IMAVO,515954.00N,1013023.00W
IMAVU,491141.5524N,1184251.1822W
IMAXA,452322.00N,63351.00W
IMEBA,441458N,0790316W
IMEBU,443521.00N,805014.00W
IMEDI,484946.00N,1232120.00W
IMEDU,685153.00N,81448.00W
IMEGA,495431.00N,925944.00W
IMEKI,575821.00N,105527.00W
IMEKO,495712.958N,1195027.6325W
IMELI,461346.1299N,0791532.9554W
IMELO,45376.00N,61390.00W
IMEMO,435917.3334N,0784952.5295W
IMENA,544244.00N,1115435.00W
IMENI,535445.00N,79837.00W
IMEPI,454042.00N,731022.00W
IMEPO,681213.00N,1063537.00W
IMERO,461532.6929N,0642930.9187W
IMERU,54548.00N,1142325.00W
IMESA,501549.00N,635924.00W
IMESO,491622.00N,1231010.00W
IMESU,595003.3322N,1114827.695W
IMEVI,531305.1203N,1053744.1896W
IMEVU,452418.00N,742149.00W
IMEXI,624736.853N,1355644.8532W
IMIDI,451738.00N,795054.00W
IMIDO,483020.00N,681945.00W
IMIGO,583858.00N,935855.00W
IMIKO,510451.448N,0934025.7082W
IMILI,61754.00N,694011.00W
IMILU,554060.00N,1064629.00W
IMIMI,483930.00N,1234149.00W
IMIPA,482658.00N,683329.00W
IMIPO,49015.00N,123113.00W
IMIRI,545308.9287N,0952234.2812W
IMISA,605621.8224N,1345713.0127W
IMISO,575744.00N,1042951.00W
IMITU,491751.00N,1231826.00W
IMIVO,63736.00N,1164942.00W
IMIXO,464040.00N,713512.00W
IMOBA,463037.667N,0843752.5105W
IMOBO,502517.00N,661837.00W
IMOBU,671105.2011N,1262355.3035W
IMODO,684916.3792N,0812536.3491W
IMOGI,485018.00N,79851.00W
IMOGU,565925.00N,113843.00W
IMOKA,512030.1063N,1124455.2685W
IMOKI,534638.00N,891859.00W
IMOKO,504129.3672N,1272622.1881W
IMOLU,531853.00N,1131652.00W
IMOMO,601536.00N,1232449.00W
IMONU,510436.9455N,1135925.4559W
IMOPA,472230.4885N,0615230.4342W
IMOPU,562539.00N,943721.00W
IMORI,494026.00N,112931.00W
IMORU,604229.00N,1153642.00W
IMOSA,465340.00N,555125.00W
IMOTA,515500N,1080000W
IMOTI,492337.00N,123453.00W
IMOTO,584725.00N,694824.00W
IMOVA,464551.00N,714211.00W
IMOVI,524752.9008N,1223014.146W
IMOVU,511908.9067N,1022232.5267W
IMPOR,483741.0702N,1230712.6961W
IMUBA,454644.00N,82203.00W
IMUBI,60022.00N,70022.00W
IMUDI,5117.00N,912512.00W
IMUGI,553846.1877N,1080232.1314W
IMUGU,540102.0303N,1114138.7164W
IMUKA,584230.00N,69539.00W
IMUKO,504448.00N,1204436.00W
IMUKU,543413.00N,1131217.00W
IMULA,481721.00N,775124.00W
IMUMA,440045.6364N,0661113.3807W
